"productAsin","ratingScore","reviewTitle","reviewDescription","date","country","variant","isVerified","position","reviewUrl"
"B0CPWQZNQB","4","""The Wind and Truth"" is solid but doesn’t quite soar","Brandon Sanderson’s signature strength is taking us on deep, transformative journeys with his characters. This book leans heavily into that—maybe too heavily. Some of the self-realization arcs felt drawn out, and honestly, trimming about 200 pages wouldn’t have hurt. That said, one character who absolutely shines here is Adolin. He’s someone I’ve loved from the very beginning, and it was so satisfying to see him finally get his due in this book. Sanderson really gave him the spotlight, and it added a much-needed spark to the story. As for the ending? Well... it left me a little conflicted. It felt more ethereal, more high-concept than I was hoping for. After trekking through such a long and grueling journey with these characters, I wanted a strong emotional gut-punch to cap it all off. That said, I get why Sanderson chose this ending. It’s not the end of Roshar’s story—far from it. We’re at the start of a new arc, and this was more of a bridge than a conclusion. But still! I craved a little more oomph to close this chapter. Even with those quibbles, I have to say—I simply love Sanderson’s writing. The phrase “Journey before Destination” comes up a lot in this series, and it really resonates with me. Whatever bumps there might be along the way, Sanderson has created a world and characters that are pure brilliance. I’m glad to be on this journey with them—and I’ll definitely be back for the next one!","2025-01-23","United States","","true","31","https://www.amazon.com/gp/customer-reviews/RKUUHK006NWRN"
"B0CPWQZNQB","5","great addition","The Stormlight Archives is one of my favorite series, and this does not disappoint. Can’t wait for part 2. Back to the rest of the Cosmere","2025-06-18","United States","","true","32","https://www.amazon.com/gp/customer-reviews/R3U4BBGXETWVIH"
"B0CPWQZNQB","5","Good conclusion to first era","Though it left me wanting for more. I was expecting a conclusion like Mistborn first era, but this is definitely not it. Only hope is Sanderson would pick the next book soon enough and won't leave is waiting for 10 years till we resume the journey before destination.","2025-06-04","United States","","true","33","https://www.amazon.com/gp/customer-reviews/R2JXQ0G5YPN8K2"
"B0CPWQZNQB","5","A Great Mid-Point for the Series","I adored this book, even more than I expected. Sanderson is one of the few authors who elicits audible reactions from me, and this book continued that trend. There are so many great moments in this book that I wish I could relive for the first time. The characters continue to be well done, and the pacing of this book was well-done to me due to the structure of the final 10 days. Sanderson neatly wraps up a lot of loose ends but leaves a big enough cliffhanger that I’m already craving book 6 and am sad I’ll have to wait so many years to interact with new Stormlight Acrhive material!","2025-05-05","United States","","true","34","https://www.amazon.com/gp/customer-reviews/R3A1UUPS6134J9"
"B0CPWQZNQB","3","Author/Story is 5/5, Quality of the book is not.","Anyone buying this book probably already knows who Brandon Sanderson is, and what this series is about. There is no debate that this is one of the greatest high fantasy series ever written, and thus is 5/5 stars. My three star review is not of the author and story, it is of the physical product itself (the book). Beautiful cover art and nice weight. HOWEVER, the pages are made from super cheap, thin, WHITE, printer paper. I was severely disappointed in this, I expected higher quality from TOR fantasy, especially considering the price of the book. You can see the difference in my picture. The left book is Winds and Truth and the right one is Towers of Midnight, from 2010. The difference is significant. The pages in the older TOR fantasy book are thicker, creamier, and have a much nicer luxury feel. The quality of the pages is really my only complaint so far.","2025-07-14","United States","","true","35","https://www.amazon.com/gp/customer-reviews/R3FITB6VWJ1SOC"
"B0CPWQZNQB","5","Happy husband","Bought this for my husband for Christmas. He loves the series and was very happy.","2025-06-23","United States","","true","36","https://www.amazon.com/gp/customer-reviews/RKJIRMX8COBY6"
"B0CPWQZNQB","5","Book order perfect","Enjoying the book","2025-07-02","United States","","true","37","https://www.amazon.com/gp/customer-reviews/R1ZIQ4IU98UQSX"
"B0CPWQZNQB","5","Storms...","I woke yesterday morning to study all day for an exam due by midnight. I finished the exam by 9 pm and still managed to start reading. I had 4 hrs left in the book, but I figured with my now deep-fried brain, I might have an issue doing that.... I COULDNT TAKE MY EYES OFF OF IT! My God, that ending.. The whole book was fantastic. Don't get me wrong, each perspective of each chapter was gripping. In the previous books, I had a little bit of trouble with the jumping around with character perspectives. Not the case with Wind and Truth. Each view point is pieced together into a really beautifully done ending of the first arc. Thanks to everyone who's made these stories a part of my life. May the destination not compromise the journey","2025-04-15","United States","","true","38","https://www.amazon.com/gp/customer-reviews/R1Q3ZSQF6ER0LN"
"B0CPWQZNQB","5","ah very good can fly slide make a rock make a cure","This one great - can imagine a lot and that is why many pages you see - cos world and many power and many species not enough - need to make therapist everyone overthinking maniac therapist needed to fill many very many pages aaaahh","2025-05-31","United States","","true","39","https://www.amazon.com/gp/customer-reviews/RW4SSTEZN5LTB"
"B0CPWQZNQB","5","absolutely stunning","Another masterpiece. But, at this point, you’d read it no matter what this review said. Enjoy and savor it my friends!","2025-06-14","United States","","true","40","https://www.amazon.com/gp/customer-reviews/R2779K5UD675V"
"B0CPWQZNQB","5","Another solid book by Sanderson","Another quality book by Sanderson. The first book of this series is one of my favorites. I connected deeply to that book. When I get overwhelmed, I write out the first three oaths. Now, some of the follow up books have been underwhelming, but I read them anyway. I would say this book is better than or equal to the previous three books, but not as good as the first. All in all, I am happy to own it. One thing I did do is read the book more slowly this time. I devoured the first book. I read it in a dark, difficult time, and it genuinely helped get me through it. The next few books were paced more slowly. I felt less connected to the characters, with the exception of Lyft. I adore Lyft. Kaladin plays a minor role in this book. I give that as a fair warning because he is my favorite character. Lyft also plays a minor role, but hopefully she will develop into a larger one (if you have not read Edgedancer, buy it now).","2025-02-23","United States","","true","41","https://www.amazon.com/gp/customer-reviews/R39ZY5958RCCL2"
"B0CPWQZNQB","4","I have become a BIG Sanderson reader...","I have become a serious reader of Brandon Sanderson books. ""Wind and Truth"" is my most recent. I love most of his material, with a few exceptions for quirks in his writing style. But then, ALL writers have quirks! I am only giving 4 stars, due to the quality of the materials, in almost ALL of his books that I have purchased, including THIS book. The covers, spines, and binding, in general, are lower quality. The covers LOVE to bend BACKWARDS in a curve. The spines pull free and/or break. Both of these are caused by cheap book-binding. I believe that his EPIC sized books, being so thick and heavy, are the most susceptible to this. I returned the first copy I received of this book, due to this very kind of damage. The replacement wasn't much better, but I kept it. And now I am almost done reading it!","2025-02-24","United States","","true","42","https://www.amazon.com/gp/customer-reviews/R3MMBK0FPFG17T"
"B0CPWQZNQB","2","What was that? Did Brandon even write this?","I've been waiting for this book for how long? So eager! Anticipation spren all around me! Excited beyond words! It's finally here! Oh boy I'm so Ready!!! FOR: Disappointment. I feel robbed and cheated. This was 1300 pages of a review of the first 4 books while trying to set you up for the next 5 books with just a big disappointment for an ending. Did he forget the action? Where are the heroes? He didn't include the cosmere in the first four books, then changes his mind and shovels it all in the fifth? What? Kal is a Shardbearer ..... But now he's a really bad therapist? Wow. Not for me. I thought Dalinar asked him to be King? Shouldn't there have been closure about the unmade spren with Rlain/Renarin? Shallan's story was just a very long, boring epilogue that should have been at the end of book 4... Adolin... It's should have been spectacular. We've been waiting for what happens with him and Maya since the first book.... This kind of felt like a epilogue too... Maya kept saying she would save them... She didn't ever get there tho... When she did, it was just so-so .... So what Five book series. Then five more. Ok. The first book has its own arc while connecting to the overall five/ten book arc. Yay perfect! 2nd book also Yay!!! Books 3 & 4, yes. All 4 books had their separate story that has a beginning, climax, and end while still connecting to the overall cosmere story with Easter eggs. I greatly enjoyed those! Book 5 didn't have its own story arc.... Did we have heroes that save everyone at the end in miraculous ways after their Ascension to their last and most important Ideal!!!! (The ideal that most radiants are unable to ever achieve!-- thats how special it is!) Nope.... nothing happens like that. No twist, no surprises, no miraculous duels to win the war, Not one special or exciting thing happened in this book at all.... Parts that you thought were going to be special (Adolin & Maya, Seth & Kal), were just a let down... So bad that I said out loud on several different occasions....""that's it?""... ""How can that be it?""..... 1300 pages of just a downward slope of failure for every one of your most favorite characters..... The whole time you're holding hope in your heart for a Brandon save at the end that leaves you wanting to read the whole book again!! Nope! Not happening. All you get is: Everyone failed THE END! Aren't you excited for the next 5 books??? Ummm no. I'm not.. I may not ever buy them at all... This has to have been the worst ending to a book series that I've ever read. I might have to get off the Brandon boat here. I'm not going to waste my money and read 1300 pages to just be sad that everyone failed and died. I don't read to be bored and unhappy at the end..... I read to enjoy getting away from the real world and enjoy fantasy happiness.... This feels like 1300 pages of not caring about the end of this story line because he's too busy tryin to set you up for the next 5 books. The setup for the next 5 books shouldn't be the whole last book of of the first 5. The setup for the next five should have been a epilogue at the end... NOT the entire book 5. We deserved to have a conclusion to all the effort these characters put in through out the first 4 books. NOT. It was all a waste of time they shouldn't have bothered even trying. Just let Odium have it all at the beginning and don't bother with the journey because it meant nothing at the end. It was a big waste of time and effort... Not a fan. Very upset. Disappointed to the point of feeling cheated by Brandon for taking my money in exchange for this trash. Will I recommend this series..... I don't think I can in good conscience.... He needs to take this book and redo it like he did the original Stormlight....","2025-01-06","United States","","true","43","https://www.amazon.com/gp/customer-reviews/R1EHZJ9M4JUGDY"
"B0CPWQZNQB","4","Superb world and story, but…","I’m done with Stormlight until he's totally completed it. The books are way too long and he's taking way too much time in between them. I can't possibly remember all of it and no story - no matter how good, and make no mistake, this story is GOOD - is worth having to keep rereading or relistening to over and over again to jog the memory, and especially not one that will require investing hundreds of hours when I can be reading and listening to so many other things. Not worth it. Not even remotely. If it takes him 20 more years to finish it (and it might), I'll probably have forgotten so much that when I do get back to it, it'll be like experiencing it for the first time again. I would compare it to traveling: repeatedly going back and rereading Stormlight over and over again when I can be experiencing other stories would be like forking out huge sums of money and time to revisit the same place when I could use that money and time to see other parts of the world.","2025-01-09","United States","","true","44","https://www.amazon.com/gp/customer-reviews/RDT6XVP5PGS6N"
"B0CPWQZNQB","5","READ IT ITS SO GOOD AHHHH","Best book I’ve read all year. The writing is so intricate and beautiful, at 90% I started cry my eyeballs out. Please read it, you won’t regret it","2025-05-30","United States","","true","45","https://www.amazon.com/gp/customer-reviews/R1CXJGI9FHOHXW"
"B0CPWQZNQB","3","A little sad and unfulfilled","I just want to start out by saying, I love Brandon Sanderson and have unabashedly raved about him since the early 2000's. I believe I've read about 90% of all his works, and in the case of the Stormlight Archive, I enjoyed multiple re-reads for the first 4 books in the series. Sadly, Book 5 is, by far, my least favorite. If I had to distill it down to one concise aspect, I'd say this: His characters are no longer allowed to ""win"" -- everything is now a pyrrhic victory (at best). One of the things I love about Brandon's writing style is that he seems to have everything mapped out so thoroughly and strategically -- but at the same time, he maintained the visceral excitement about what was happening in that moment. Kaladin jumping across the chasm, against all odds in Book 1 brought tears to my eyes. Kaladin jumping into the arena to stand with Adolin against overwhelming odds in Book 2 made me cheer out loud. Etc, etc. The problem with Book 5, is that every decision made by the main characters is immediately buzzkilled by informing the audience that the consequences are probably going to be way worse. Again and again. I never once got emotionally charged by the characters in this book. Honestly, I rather felt like Sanderson was trying to channel ""Game of Thrones"" fatalism into his writing style -- which has _never_ been a draw for me. I'm a little sad and unfulfilled after reading this book.","2025-05-04","United States","","true","46","https://www.amazon.com/gp/customer-reviews/RU3R9QFTUPDN7"
"B0CPWQZNQB","5","Great book","Love when I can find a hard cover book like this for a deal! My son loved this book. He is 13 and in 7th grade. Loves all things fantasy!","2025-05-28","United States","","true","47","https://www.amazon.com/gp/customer-reviews/R38PANZIKHNV7Y"
"B0CPWQZNQB","4","LGBQT+ whatever there called has invaded the Stormlight Archive :/","Naw just playing only with two characters lol, for the some reason they felt the need to make Renarin and Rlain romantically interested in one another and are now interspecies homos lol my issue is not that there interspecies homosexuals lol it's that it wasn't necessary, Renarin just a weird timid sould that shot no signs of being at Homo in all the other books until now. As far Rlain goes he another species and is just weird to begin with because of that not because he's a homo. He also showed no signs of being interested in the same sex and any of the other books. All the sudden he is in this one kind of laying over on the book was a great read. Very long but great read it's not the ending 'm sure a lot of us wanted but it leaves the door open for a lot to come out of this even with the loss of certain Main characters.. sorry, hopefully I don't spoiled too much","2025-01-08","United States","","true","48","https://www.amazon.com/gp/customer-reviews/R1QYGF2KRRQJBB"
"B0CPWQZNQB","5","A Journey Well Spent","I have never written a review for a book and had never planned to until I finished the first arc of the Stormlight Archive. Even though I have read every Sanderson book and loved every minute, I had my doubts about how he would wrap up the first arc in such an exceptional series. I had doubts that characters would get their happy or deserved endings. The first four books set up so many emotions and plotlines for so many characters and I did not believe it was possible to be satisfied on all fronts. Believe me when I tell you that this book managed to deliver everything masterfully. The perfect mix of tragedy and happy endings has left me speechless. Every single page delivered new twists that were as unexpected but somehow made me feel like there was no other possible outcome. The antithetic array of emotions I have from the finale is going to keep me up all night. I am distraught that we will have to wait so long for the continuation of this amazing world but, that is all part of the journey. Journey before Destination fellow radiants.","2025-01-24","United States","","true","49","https://www.amazon.com/gp/customer-reviews/R1029B0KG6PGPW"
"B0CPWQZNQB","2","Product of its time","Extremely disappointing. I have read the first four books (and both novellas) multiple times. I read through them again in preparation for reading book five. I love them. I recommended to my two teenage sons that they read them along with me and we could all read book five together. I regret this. Up until this point Sanderson has been very squeamish about putting ""romance"" in his books. He's not good at writing it, it is awkward and makes him uncomfortable, and it isn't why we are here anyways. He was squeamish about it until now. But he’s still not good at it, it’s awkward and uncomfortable, and it for sure isn’t why we’re here. It isn't super in your face, but it's there. Shallan and Adolin take a shower together, embrace, and cut to Shallan laying on the floor of the shower watching Adolin get dressed. Two male characters spend the entire book struggling with homosexual feelings, accepting them, and then acting on them which culminates in a kissing scene between them. This for me cheapened the bond and relationship between them. It could have been an amazing and intimate friendship, akin to Gimli and Legolas. Bridging worlds. Instead it just felt middle-school immature/cheap. Other than that, there's just some boring stuff, which basically comes down to there being so many people that spend so much of the book just whining about their trauma and inadequacies and things that happened to them. At one point I was just like, ""is everyone just deciding their a victim here???"" And finally there's some really obnoxious scenes where Sanderson makes some people the viewpoint character and repeatedly bludgeons you over the head with their neuro-divergence. There's no showing here, it's all telling, and thus (and I can't believe I'm saying this) bad writing. This book truly feels like a product of its time. Written just after the pandemic, middle of the trans-craze, early 2020's when everyone was deciding they were autistic or trans or traumatized or somehow or other neuro-divergent or non-CIS, and maybe all 5, and Sanderson just went ham on trying to be inclusive and cram as much of that in this book as he possibly could. There were several times when I looked up and wondered allowed, ""did he have a ghost-writer to a bunch of this? Like, what is going on???"" Don't just assume that because it is Sanderson it is safe for your kids (used to be a fairly good assumption). Some spoilers ahead... As for the story/conclusion of the arc? I didn't like it. Everyone just basically went, ""oh, we were wrong the whole time. Honor kinda sucks, and oaths are stupid, and everything we've been working towards was kinda bad."" He didn't end it so much as did a huge pivot, and I felt like I was watching a TV series that instead of giving a good respectful satisfying ending to my favorite characters, they killed off all the ones that wouldn't sign on for their new spin-off show that comes out next year and put all the focus on setting everything up for that show, thus making this entire show a glorified prologue. I've read the first four books multiple multiple times. This does not feel like the ending Sanderson set out to write. I wish if he'd changed his mind he'd just abandoned this series and gone and done something different. Book five ruins it. It's like I read an entire epic fantasy novel set in the Wild West of the US and at the end the US goes, ""oh no! We're accidentally evil!"" and then either kills themselves or gets back in boats and goes back to Europe or something, but they've already killed all the leaders and completely ruined all the land and so the Indians get stuck in a horrible desolate wasteland with no chiefs, and no actual society or culture and the only people with an actual culture or infrastructure/government just left. I'm not here for that. I'm here for epic fantasy.","2025-02-05","United States","","true","50","https://www.amazon.com/gp/customer-reviews/R5TRLZ6KIHLHB"
"B0CPWQZNQB","4","Book is 5 Stars! (Narration is not for me)","Updated from 3 to 4 due to having several people express that they liked the audible version and readers. It seems that if you started by listening to the readers, you like them; if you already have your own version of the voices, you might want to get a sample and make sure you can tolerate the difference. Also - huge lesson learned: you cannot return an audible book unless you bought it with a credit. I LOVE Brandon Sanderson and am super excited about book 5. I wanted to mix it up with this book and listen as well as read. I couldn't get through chapter one with the readers - maybe because I have already imagined the voices? I love narrators like Jefferson Mays, RC Brays, Ray Porter ... I just could not listed to how either of these readers read any part of the book. I went with 3 stars because I have co-workers who don't mind the audible readers. AGAIN - THE BOOKS THEMSELVES ARE INCREDIBLE! So far, this story is a 5-star read.","2024-12-12","United States","","true","51","https://www.amazon.com/gp/customer-reviews/R3J96S67M4CF4M"
"B0CPWQZNQB","3","No longer sure the destination is worth the journey.","Certainly, Sanderson is one of the best writers working when it comes to the ability to craft a character that readers care about. His books are full of them, and their interactions are the best part of any Sanderson novel. That said, there comes a point when the reader gets worn out with the incessant nature of their flaws. The fact that every single one of them is nearly paralyzed with worry and uncertainty. That all they seem to focus on is introspection. That those flaws are the entire point of their existence. That another 100 pages of them dealing with those flaws finally becomes boring.. When it’s not just the characters themselves that really need a therapist. And yes, in this novel Sanderson has to take a warrior character and literally turn him into a therapist. As in the word “therapist” is actually used to describe his function. Ugh. When your characters are beginning to prove that yes, in fact, broken people can become tedious, you might start to wonder about having jumped the shark. The Cosmere itself is a huge project that sounds like an interesting grand narrative, but I think Sanderson is finding its risks here. This novel, like the entire SA, this is a long, dark, melancholy story that ends, as far as we can really see, in an end of many of the most interesting aspects of Roshar. Yes, we can see Sanderson advanced the grand Cosmere story, but we don’t really have much investment in that one. It’s too vague. Too long. So large that we can’t even see that there IS a destination for certain. So why take the journey? The other worlds are too separated by time and distance. We can’t keep track of the characters read years ago in previous novels, and Hoid, the thread meant to keep them all woven together, is inadequate to the task as a character. Aside from some great dialogue…. Just another periphery character with secrets. Well, secrets usually don’t age too well, after a while people just move on and stop caring about them. People have to feel like they’re even ON a journey or all they really care about is where they ARE at the moment, and that means the book they’re reading has to move them along. This book, sadly, leaves the reader having slogged through pages and pages off molasses only to find a destination as monochromatic as storm clouds.","2024-12-24","United States","","true","52","https://www.amazon.com/gp/customer-reviews/R1VHWXTS0WKPYW"
"B0CPWQZNQB","5","You already know you want it.","Brandon Sanderson delivers another epic entry in the Stormlight Archive with incredible depth, emotional resonance, and world-building. This volume brings long-awaited payoffs and character arcs full circle. A must-read for fans of high fantasy and intricate storytelling.","2025-05-18","United States","","true","53","https://www.amazon.com/gp/customer-reviews/R2J56NQGOGHGUP"
"B0CPWQZNQB","5","As usual","Amazing as always. Sanderson is gifted; a true artist of the craft! I don't know how much time I have left, but hopefully it's enough time to finish 6-10. Godspeed sir, don't leave us hanging too long!","2025-05-14","United States","","true","54","https://www.amazon.com/gp/customer-reviews/R2WNJQYOYRZKA0"
"B0CPWQZNQB","5","Sanderson joins the Heralds of Fantasy..","Excellent book/series (so far) the way Brandon builds this ""first arch"" of his series is masterful, the neatly tying off some journeys while hinting at a vast more is truly fantastic. I was first introduced to Brandon's writing as many probably have from his helping conclude the Wheel of Time series for Robert Jordan after he passed, and his writing was an excellent addition to that series while honoring Jordan's work. Dive in at book one, The Way of Kings, you won't be disappointed!","2025-04-22","United States","","true","55","https://www.amazon.com/gp/customer-reviews/R3J1WUXG9ZQ861"
"B0CPWQZNQB","3","Still Stormlight, but a disappointing slog","This might be the worst book in the series so far. It was a disappointment. Every character in the story is busy becoming a kinder gentler version of themselves. The characters are constantly monologuing their emotional journeys in a way that's not authentic and robs them of interest as individual characters. It feels like a young adult novel. Sanderson wants to impart all the wisdom of the universe, but is he qualified to do so? The pacing is bad. This book is a marathon. I never wanted to stop reading, but I wanted the characters to SHUT UP ALREADY. Sanderson has exceeded his grasp in terms of compelling exploration of character.","2025-06-24","United States","","true","56","https://www.amazon.com/gp/customer-reviews/R2OJX8U3Y521J5"
"B0CPWQZNQB","4","Confusion reigns","I usually enjoy reading Brandon Sanderson, this book 5 was at times a struggle. It definitely had good spots in it, the battles were fast paced and exciting. The interactions with ""god"" were mostly just confusing, it actually felt like the story was being stretched out. I will buy the next book to see what happens but I'm not really excitedly waiting for it","2025-03-28","United States","","true","57","https://www.amazon.com/gp/customer-reviews/R3N2BDE9QCL0WO"
"B0CPWQZNQB","4","Hoping it grows on me.","I really have loved the Stormlight Archive so far. Right now this book is only so so for me, but I felt the same way about Oathbringer the first time through and now it has kind of grown on me.","2025-04-17","United States","","true","58","https://www.amazon.com/gp/customer-reviews/RMKKC9T213IMZ"
"B0CPWQZNQB","4","Pretty Epic, Once It Gets Going","I appreciate and enjoy the many plot lines this story concluded, the “journeys,” as well as the stories it has left to be added to in the next five books. I also really valued the greater connection to the Cosmere that appeared here; this book went “all in” - forget the hints and suggestions, this was the payoff for all that Sanderson had been building up to. But the story had terrible pacing issues early on. I felt Sanderson spent WAY too much time building up to what he wanted to deliver. He also gave me FAR too much character development early on, things I just didn’t need. I really struggled with my rating, debating between three and four stars. The four won out in the end due to the satisfying Sanderlanche that was present as always, and that quite delivered.","2024-12-29","United States","","true","59","https://www.amazon.com/gp/customer-reviews/RDEOR0MLCYFTV"
"B0CPWQZNQB","4","Shallan is the weakest character again but minimized","Arguably my favorite in the series. I loved WoK and WoR so much but this had me hooked the entire time. One star down because I can’t stand Shallan and on a re-read I’ll skip her chapters. Pairing her up and minimizing her POVs really made this book better. I never liked her character or the split personality illness that Sanderson invented. Not a good way to deal with tragedy unless it’s a strange mental illness only kept to Roshar.","2025-03-08","United States","","true","60","https://www.amazon.com/gp/customer-reviews/R2U3CE8DDQQI51"
"B0CPWQZNQB","3","Uncharacteristically slow, bordering on boring, with no tangible stakes or investment...","I won't lie, it's hard for me to write a somewhat negative review for Brandon Sanderson - far and away my favorite author. I always wait with bated breath for his next release, and have written everything he's published. This has become a bit of a let down. It's moving at such a slow, plodding pace is one thing - not a deal breaker, but not the normal 'something-is-always-happening' cadence of a Sanderson book. I get that this is a huge book and meant to be of a different pace and flavor... But there is SO much time spent flashing back to ""replay"" the experiences of characters we barely know and definitely don't care about, that I find myself simply not caring at all what's going on. I get that there's some mystery waiting to be unlocked, but I have NOT enjoyed spending half the book in flash-backs, flash-sideways, flash-upside-downs in other bodies and ""things that already happened"" (which means there is no threat or stake for the characters, as we already know how things eventually turn out in the ""future"" of the observers who are recording these visions). There simply aren't stakes enough or enough investment in the huge number of characters being ""observed"" in visions for us to really care. Even though ""the fate of the world"" may depend on what Dalinar discovers in the visions, it's just too abstract a 'threat' to keep you sitting on the edge of your seat - or even really caring. I miss the ""page turning"" engagement I'm used to with Brandon's other books - even the much longer ones. I hope this is a one-book divergence. Brandon, I love your writing... But please stop with the vision quests. It's a plot device that has run its course, and isn't paying off for the yawning reader.","2025-03-05","United States","","true","61","https://www.amazon.com/gp/customer-reviews/R12G7XUOYTR4YH"
"B0CPWQZNQB","3","Disappointed","Unsure on the high score of the book based on the reviews... As a HUGE Brandon Sanderson fan, who has recommended the Cosmere to a plethora of family and friends, I'm disappointed in Wind & Truth. We've gone through the depression arcs with the characters in the previous books. It seems that every character has the requirement to be self-loathing and insecure to make it in Stormlight.. This track plays on repeat.. Besides the above, I had hopes that B.S. would take from his writing of the Wax & Wayne series and bring a tight storyline to Wind & Truth. However, many chapters felt slow and full of bloat. Honestly, it was unnecessarily long. I won't spoil any aspects of the characters and stories themselves, as this can be up to each individuals opinion on how he wrapped up this time period. Personally, I wanted more. I will continue reading the Cosmere as I'm very invested, but felt like Sanderson lost his way here. This journey, was very convoluted, on the way to the destination.","2025-05-15","United States","","true","62","https://www.amazon.com/gp/customer-reviews/R369U23EQ56P1S"
"B0CPWQZNQB","5","A great Arc, and a great ending to the first Arc.","I went back to the first and read them through to the end. What a great series, long, but it didn't feel long. This book, leaves some questions but closed most of mine neatly.","2025-05-11","United States","","true","63","https://www.amazon.com/gp/customer-reviews/R3JN69FZMW3A3H"
"B0CPWQZNQB","5","Great writer!","Beautiful work by Brandon. This arrived in nice condition.","2025-05-28","United States","","true","64","https://www.amazon.com/gp/customer-reviews/R1QWZ3DUBLIG3S"
"B0CPWQZNQB","2","RUINED. Hopefully not forever.","Man, I love Sanderson. Mistborn was awesome. Both parts. The first two Stormlight books were phenomenal. Third was mid. Fourth mid. This book. Sub mid. At best. My parents loved Tolkien. That was my gateway into fantasy. I can re-read The Hobbit, or LotR every few years and be like, ""yeah, that was a great story with relatable characters. Bravo."" My kids like those books too. TIMELESS. They are timeless. Mistborn and the first two Stormlight books were all of that on steroids. The characters were all so good but also so deliciously flawed. That one tiny thorn in the flesh. Characters like Kelsier who I still can't decide my feelings on. Villain? Every man hero? Well. Probably going to be the leader of a Marxist uprising in the next book ;( Mr. Sanderson took a DEI class and everything fell apart. Literally 90% of the characters are now on the DEI bingo sheet. I get it, fantasy readers are a troubled and nerdy lot. ME TOO! A lot of people probably identify as shunned by the mainstream and its cool to write a character, maybe two, for those people to be like, yeah, thats me. Thanks for seeing me. But maybe spread it out over the next 10 books instead of taking the slides from my corporate DEI training PPT and making each one a character. This book will always stink so hard of 2020-2024 that I might not be able to find out what happens to the Cosmere. I just see way too much of Mr. Sanderson's political ideology in the books. Its jarring and ejects me from any deep immersion into the story. I read to escape the buzz kill that is the idiocy of modern politics. STOP DOING THIS BRANDON. I really enjoy your writing style. I love your character development. But please don't ever interject a love story (of any kind, gay, straight, single species, interspecies) into the middle of an epic fight scene. SERIOUSLY. Who read that and thought it helped the story?! Especially when that one frat boy that was in my calculus class and had to cheat off my test to pass but was still cool and invited me to a party once is about to get murked. Just to be clear, I would be equally miffed if there was some malarky about stolen elections or witch hunts or tariffs or whatever the right is getting on about these days too. Just write stories with characters that appeal to most people. I am just one person but I bet I speak for a lot of people. If you must inject your politics, PLEASE. With tact and subtleness. You just turned the most bad a warrior into a therapist. Not cool. The dude that jumped in the arena unplated, without shard blade. Like, John Wick with a spear. Now wears corny glasses and a cardigan sweater. Bruh. This book deserved 1 star but I gave it 2 because I don't want Mr. Sanderson to give up writing forever. I just want him to get back to whatever he was doing when he wrote Mistborn, the first two stormlight books, warbreaker, and most of arcanum. Those were all 6 star books.","2025-02-04","United States","","true","65","https://www.amazon.com/gp/customer-reviews/R1PEXTXNLAIICQ"
"B0CPWQZNQB","5","I like it like my ex. Would have, could have, should have.... Perhaps it is for the best...","Spoilers Alert I like it. It is so unsatisfying. Kaladin switched from a warrior to become a therapist literally and Daliner.... I mean. I understand. It just seems so random. How come Shallan become so good at hand to hand combat? The Singers just running around doing nothing. The idea ""doing nothing is actually better than doing something"" is quite philosophical. I like the idea of same sex and even trans species couple. The book catapults the whole series to outer space literally. I hope it is worthy it. It is hard to see so many beloved characters suffered. I hope it won't be like ""Rains of Castamere"".","2025-03-10","United States","","true","66","https://www.amazon.com/gp/customer-reviews/R15IY03W3TJYJB"
"B0CPWQZNQB","3","the classic ""fantasy author seeking not to be fantasy""","When a fantasy author has a central character become a ... Honest to God ... Mental health therapist...it just screams ridiculousness... And with this and many other characters ""dealing with their humanness"", the author veers off into 100s of pages of uninteresting self loathing, self reflection etc etc etc ... What started with the first book and Kaladin being an incredibly interesting and fantastic ""hero journey"" has divolved into less and less actual story telling. At this point I'm Done with this and the FIVE more books. The story is still interesting but not worth the work of skipping through hundreds of pages of ""fantasy self introspection"" ...just too oxymoronic!!!","2025-06-15","United States","","true","67","https://www.amazon.com/gp/customer-reviews/RA9ZN9I8MAIQR"
"B0CPWQZNQB","5","Oh, wow.","Before jumping into this I did a re-read of the rest of the series, and found that the first books felt long winded to eventually bring the story to some sort of culmination. Wonderfully written, just taking the long way at a leisurely pace- journey before destination, after all. This book does not do that. Everything is happening all the time, there is so much character development and plot progression and expected twists harmonizing with subversion of those same expectations, and now it's the deceleration shock as I have to figure out what to read next. Thank you, Mr. Sanderson.","2025-03-18","United States","","true","68","https://www.amazon.com/gp/customer-reviews/R2CIYG4AGMOFS3"
"B0CPWQZNQB","5","A mistake I'd make again.","I hate having an unfinishable story on my lists, and this looks to be a long wait now. A repetitive writing style, sure, but a great story with characters that I cared about.","2025-05-09","United States","","true","69","https://www.amazon.com/gp/customer-reviews/R316EYBNE6AD8M"
"B0CPWQZNQB","5","A really good read.","I was reading along at a measured pace until I got to Part 5. At which point I got totally tucked in. I couldn't put it down and ended up losing a whole day just to finish it. Great read. I have only one comment: Six years!! Six years?! I'm supposed to wait until 2031?! I'm old. I might be dead and gone by then! Mr. Sanderson, I realize you're a busy man and you have many interests beyond the Stormlight Archive. And I enjoy reading pretty much all of them. Couldn't you d installments or something?","2025-03-24","United States","","true","70","https://www.amazon.com/gp/customer-reviews/R14EC8FTJ3YH25"
