"productAsin","ratingScore","reviewTitle","reviewDescription","date","country","variant","isVerified","position","reviewUrl"
"B0826NKZHR","3","Long book that says nothing, great bedtime book.","I was once trapped in this author hole of dean koontz where 1 out of the 6 or 7 I read was okay with a coherent ending and I just assumed I was hitting duds on the rest. I read a lot that year and our book access was very limited. Kept trying, to only be pissed at another misfire. In my little opinion, Sanderson flirts this line a lot with storm light. These books are 3x to 4x the size of just a pick up book, and yet nothing happens. There is some chaotic moment at the end, but the build up is just stuff. You could say that it’s meant to drag the reader through the agony the characters find themselves in, hopelessness, at the mercy of another, confused, alone, grasping at the ideas to make it to the end. There’s so much stuff in this world and the other world and the other other world(s) with even the first book taking me a few attempts because of how foreign and complex everything was. Now it’s just these same 7 or so people just putzing around at the same time in different locations until one of the big things happen. Not simply set up who’s where and how they feel about it, but months of their boring life in whatever situation before the thing happens. Maybe there’s a reason not to cover all the surges or different radiants or spren and their view point in other world or the impacts of the different nations with what is going on on the whole planet, maybe the turtle people are pissed because where’s their trade maybe the shallow lake people have an influx of predators being driven in to escape the war and they are too whatever about everything to deal. Huge world that’s been established but just these people thinking about maybe doing something. Maybe that’s for the reader and their head cannon. That is more for short episodic books with a rich world and fast story telling so you can let your imagination run wild for the next installment. These books leave nothing to the imagination with how much the characters doing nothing are focused on for such long periods of time. And then the prequels to things that have already finished. We get so and so sucked big time and they are good now, and then to read about it probably 9 more times. I had to buy elantris because I need a bedtime book and these were just perfect. Rarely did I care so much I had to read one more chapter and they weren’t likely to reappear until the next part anyway after they did something interesting. It was great to pick it up as I’m laying down and not be confused whatsoever because they were doing slightly more of the same thing they’ve been doing every night. I knew I saved these for a reason and I’m disappointed I have to wait for a next installment because they seem like they should just kind of exist already. They aren’t riveting or mind blowing. They’re pretty good, but not too good. I’d recommend them for anyone that wants something easy to follow after you figure out what the hell he is talking about in the first book.","2022-08-12","United States","","true","25","https://www.amazon.com/gp/customer-reviews/R2KF8UZ5MZWKVH"
"B0826NKZHR","4","This novel is another Epic Fantasy masterpiece by Brandon Sanderson","Overall, I enjoyed reading Rhythm of War. I like the realistic characters, descriptions, dialogue, illustrations, and epigraphs in this novel. I like most of the storylines in Rhythm of War. I also like that some of Shallan’s dialogue in this novel is funny. I like the pace in this novel. I like the experiments that Navani did with gemstones such as to capture Void Light. I like that some gems were the currency on Roshar because that gem currency is original. I don’t like that Moash told Kaladin to commit suicide to stop feeling depressed. The part of a chapter in this novel when Shallan merged two of her personalities isn't the right way to recover from Dissociative Identity Disorder. Overall, Rhythm of War is a fantasy masterpiece. Four out of five stars.","2024-10-14","United States","","true","26","https://www.amazon.com/gp/customer-reviews/R1K4WMBBLSMVDQ"
"B0826NKZHR","3","Very choppy, frustrating to read, rather depressing","Rhythm of War had some excellent moments in its thousand-plus pages, and the writing itself was wonderful, but just as I would be getting into the spirit of what was happening with a character, the author would jump to another character, another place, or (with uninteresting flashbacks) even another time. It was so disjointed and frustrating, especially because it might be fifty pages before the author returned to a character. It became all too easy to put the book down and do something else. It just didn’t captivate. If I could offer any suggestion to the author it would be to follow the characters for longer periods so the reader can establish and maintain rapport, especially when the blips of storyline are depressing and left hanging uncomfortably in the reader’ mind for long stretches. If that can’t be done, then there are too many storylines going on at once, and some of them should be another book. For example, I would have loved to read an additional, more coherent book about the Parshendi and their main characters such as Venli, so I got to know them and understand them. Instead, all of that information is fragmented and the feeling of knowing Venli or her sister or important others is greatly reduced. An opportunity missed. How can the reader enter into a character’s heart, or lack thereof, with only a few short pages at a time before being distracted by a long string of other events and characters. The plotline with Jasnah was wonderful, but it was all broken up. Part of the power of The Way of Kings was that it followed three characters devotedly and deeply. But in TROW we have many more “main” characters on top of those three. At this point the plot is so complex and the cosmere gods and powers and characters and kingdoms so numerous that I began having real trouble in keeping things straight. I got bogged down, frankly, with what power was what and who someone was, even though I had re-read the entire third book just prior to reading this. Jumping around from character to character made it so much harder to remember details or feel emotionally involved. A reader likes to settle in with the flow and be carried away (like in The way of Kings), but this was a jarring ride, and not fun.In addition, compared to the first three books, this book was actually kind of a downer. I didn’t like what happened with Kaladin, Shallon, or Dalinar. I didn’t like what happened with Wit, Lirin, Vinli, Szeth and others. It felt rushed and shallow and rambling and dismal. The mostly positive conclusions of individual stories just didn’t make up for the tedious angst of the previous hundreds of pages. TROW would have been better as a shorter, cleaner book without all the depressing and confusing filler that didn’t really advance the overall plot or positively develop characters we want to care about. And even more disappointing, all three original main characters are less likable now that I have read this latest book. Way too much time was given to deep-seated mental health problems that did not get resolved satisfactorily or realistically. A little of that goes a long way. This is a fantasy that I looked forward to reading through the many awful months of COVID-19 as an adventurous escape from real world health issues. I had enjoyed and liked the main characters so very much after the first three books, but my initial enthusiasm for the series is diminishing. What a shame. The Way of Kings and its first sequel were two of the most inspiring, most magical and best fantasies I had ever read. Please, Mr. Sanderson, lighten up a bit. Give us the space to know the characters more fully by having fewer story lines per book.","2021-01-04","United States","","true","27","https://www.amazon.com/gp/customer-reviews/RZ581G6D0L0FW"
"B0826NKZHR","4","Best during last third","The first part of the book went too much into the weeds. Too much exposition, very repetative, about thoughts and feelings without much happening. A lot could have been cut out. Then suddenly things started getting complicated and interesting. So I’m looking forward to Wind and Truth. I hope even if very long, it’s more tightly written. Of course, loved them book, even with the above mentioned flaw. Fascinating, we can no longer say world, but universe.","2024-12-11","United States","","true","28","https://www.amazon.com/gp/customer-reviews/R1AX7UB7Y6T7AT"
"B0826NKZHR","5","A catchy Rhythm","Another amazing collection to the Archive. Starts off slow as one would expect, time passed, and the world needs to be rebuilt. It was hard to get past the beginning, and it was mostly the Shallan chapters I struggled with. It got better, though, and the rest of the story captivated me. It's always enjoyable when our burning questions are answered, just to have more mysteries in their wake, especially if you've read up to TLM, Elantris, and Warbreaker. The cosmere is getting smaller, and paths are crossing. It's all extremely exciting. Buckle up it's going to be one helluva ride!","2024-12-27","United States","","true","29","https://www.amazon.com/gp/customer-reviews/R2LLFL6ELWE4KM"
"B0826NKZHR","5","The best book since ""Way of Kings""","I was surprised by this book: I found ""Oathbringer"" to be over-long and bit dull, but this entry was a great read throughout. One of its core strengths is that, during its (lengthy) climactic chapters, the action isn't intermittently halted by jumping back to the (lower stakes) B-plot, as happens in some of the prior books. Instead that story is put on hiatus until the main action is resolved. There are some amazing, cinematic scenes in this volume, and some really rewarding character development. Some of the core POV characters fade into the background a bit so that several heretofore secondary characters (one in particular) really get the chance to shine, and it feels quite rewarding. The plot is also quite shocking at times, with one event in particular that absolutely blew me away, to the point that I had to put the book down and reflect on it for a while, muttering ""I can't believe that just happened!"" The story also deals with themes of mental health and PTSD in a way that felt very genuine and compassionate. This didn't drag the story, and it was more uplifting than depressing. This series' approach to warfare in general, and its humanization of all sides of the preeminate conflict, makes other fantasy series feel hollow and shallow by comparison. I really, really enjoyed this book, and I was sad to reach the end. This was certainly the best entry in the series since ""Way of Kings"", and IMO even surpassed that book in some regards. I would highly recommend this to anyone who enjoyed the first book. I'd also add that it will be more enjoyable if you preface this read by brushing up on the prior books first, even re-reading them entirely if you are so inclined. If you don't care to revisit the prior books, there is still sufficient ""recap"" here to refresh your memory (perhaps even if you've skipped one or two of them entirely) -- but this series certainly rewards those who pay close attention.","2022-01-25","United States","","true","30","https://www.amazon.com/gp/customer-reviews/R276DNMY8KS56H"
"B0826NKZHR","4","road to wind and truth","Sanderson, as expected, brings his penultimate chapter of the first phase of Stormlight archive to a close with deft and compelling story telling. His treatment of coping with trauma, depression and ptsd within the world of his characters is exemplary. By the end the arcs of many of our series favorites are brought to a satisfying and triumphant ending in relation to their inner struggles. This not only makes the reader relate to characters on a deeper level but also brings the discussion and importance of mental health to the forefront of story and sparking discussions.","2024-10-20","United States","","true","31","https://www.amazon.com/gp/customer-reviews/R14YVU3PSJULCN"
"B0826NKZHR","5","Continuation complete","Brandon does an excellent job of continuing the story of Roshar in this book. Character development at its finest that leaves you wanting more!","2025-03-27","United States","","true","32","https://www.amazon.com/gp/customer-reviews/R1RVNXR1BS67W6"
"B0826NKZHR","3","Very long and ultimately unsatisfying","I know it is blasphemy to be critical of Brandon Sanderson’s work, but the last couple of Stormlight Archive books have fallen short for me. I generally love Sanderson’s books, but the last couple of installments and especially this last one feels bloated. The story progressed very slowly and there were what seemed like hundreds of pages of material that could have been omitted entirely without any impact on character development or storyline. I had the same complaint with many of Robert Jordan’s Wheel of Time series after the fifth book and before Sanderson finished the series, and don’t even get me started on George R.R. Martin. It is almost like once an author becomes successful, the less editing takes place. There is no one to keep the author focused and encourage the progression of the story. It becomes bigger and bigger, more often than not, losing its focus with new threads and characters that bring very little value to the overall story. The ending was deeply unsatisfying, but since there are five more books to go, satisfaction may have to wait until 2039, when based on the time it took for the first five books to be completed we can expect the story to be finished.","2025-01-03","United States","","true","33","https://www.amazon.com/gp/customer-reviews/R26FS6BUY9D3QE"
"B0826NKZHR","5","... Wow!","When I first started The Way of Kings (Book 1) over a year ago, I couldn't get into it. I got to Kaladins intro scene and just felt lost. Had no idea who was who, and what was happening. I guess I just wasn't ready or something, because I just picked it back up and started at the beginning again about 2 weeks ago. I have now just finished Rhythm of War, and my mind is blown. Excellent writing. This particular book is a bit of a slog on some places (which, kind of annoyingly, aligns perfectly with the story and is appropriate to the tone and setting, thus bringing the reader into the story even more). This one is also a bit of an emotional Rollercoaster too, so hang on tight. But excellent, excellent, excellent! Will be rereading and tracking down the in-between novellas so I can get my fix between now and the release of the next book in December.","2024-08-10","United States","","true","34","https://www.amazon.com/gp/customer-reviews/RWPRT93FTK5X9"
"B0826NKZHR","5","My second favorite in the series","Rhythm of War starts off with a bang, which escalates into a tense situation that I found incredibly satisfying to watch unfold. RoW has a focused plot for such a large book. This is something Sanderson has always excelled at, though Oathbringer probably was the least focused in the series. Stormlight Archives manages to create an enjoyable singular experience for each book, while maintaining cohesion between entries, which is not the case for epics like The Wheel of Time or A Song of Ice and Fire, which often just end at a big event when the author runs out of pages. Thoughts on characters: (Sorry if I butcher the spelling of all these names. I listened to the audio.) - Getting to focus on Navani was a very welcome addition to the story. I found her to be a sympathetic character with a satisfying level of depths. Fabrial science is fascinating. - Shallan got a lot of focus at the start then disappeared for a bit. Her plotline was the most intriguing to me, and really kept me going through the story. She's become such a complex character and to me feels almost like a real person. One tiny downside to her story is that Pattern takes a backseat in this book because Shallan spends a lot of time inside her head(s). I love Pattern. He's so unintentionally funny, but he tries. - Kaladin is awesome as per usual. After his 'failure' at the end of book 3, he has to deal with growing feelings of depression and apathy. We get more interactions between him and his dad, which was an expert mix of catharsis and repulsion. He's kind of the total antithesis of Alethi culture, and Kaladin feels like a heathy mix of all the philosophies. I won't go into more detail so as to avoid spoilers, but in general, this book expands on everything we already know in the series, including the Listeners, stormlight, the radients, and Roshar. In terms of where it falls in the series, here's my rating for favorites: 1) Words of Radiance (My favorite book ever) 2) Rythm of War (great direction with existing characters) 3) The Way of Kings (that was a hard choice placing it here) 4) Oathbringer (it was good, but lacked focus.)","2020-11-30","United States","","true","35","https://www.amazon.com/gp/customer-reviews/R1QDUN0HS2KEZP"
"B0826NKZHR","4","Good addition to the series, but...","Now, I don't want people to think I'm nitpicking here. If you've read the series this far, I think you are aware of what makes Mr. Sanderson's books interesting to read better than I could convey in this short review. So disclaimer, this review will deal with some criticism of RoW. There are warning signs here that things aren't perhaps as great as they could be, and I'll explain why. First is the 'long fantasy series' syndrome, where lost in details, books cover less and less ground with every new installment. Writers as great as Robert Jordan and George R. R. Martin have fell victim to it and Sanderson is starting to become no exception to it. The Stormlight Archive was never really a fast-paced series, to begin with, but it's getting worse. The entire book covers about a month, perhaps a month and a half. That doesn't seem too long for a grand war and it isn't. You spend the first hundred pages reading on what has happened in the time skip between books, and then are presented with plot points that will drag on through the entirety of RoW. There is also a strong suggestion (minor contextless spoiler ahead) that the next book will cover an even smaller timespan of a week or so. Second is the question of the characters themselves. If you didn't like the mental health issues that have been present since the first book, then you won't look forward to knowing they are here too. Mr. Sanderson's portrayal can be touching sometimes, the lack of character progression also feels frustrating, especially given how many pages go by focused solely on this. While this might seem realistic to some, I can't help but feel it romanticizes mental illness, with the unfortunate implication that, in-universe, these barely functional people were the best the spren could find, or are somehow special because of debilitating traits. Third, but and somewhat less important, is how Mr. Sanderson is starting to build this series into his 'Cosmere Avengers'. This might seem fine and even exciting to the people who can keep up with everything he has written so far, but many readers will increasingly come across things like the properties of the metals, Wit, or Szeth's sword, and lose crucial context of what is going on here.","2021-01-01","United States","","true","36","https://www.amazon.com/gp/customer-reviews/R4ZL7BON2P1IK"
"B0826NKZHR","5","amazing","This boos and in fact series are filled with so many highs and lowest lows. I loved it(and hated it at time). Def would recommend.","2025-03-02","United States","","true","37","https://www.amazon.com/gp/customer-reviews/R35VK8VBGEBJQA"
"B0826NKZHR","4","Good Read","The story continues to keep me interested and engaged with the direction it goes as well as the paths and roles of the different characters.","2024-12-14","United States","","true","38","https://www.amazon.com/gp/customer-reviews/R3JRXHSNE26N3Y"
"B0826NKZHR","5","yeah they’re all fantastic","It’s worth it. The time, the effort, of reading all these books, is very much so worth it. Journey before destination. Thanks for another great book Mr. Sanderson","2025-02-23","United States","","true","39","https://www.amazon.com/gp/customer-reviews/RYAM1CY0B21YF"
"B0826NKZHR","3","Wheel of Time syndrome","Look, the ending is amazing. You know that. Navani's ending in particular is probably the most satisfying conclusion to a story arc in the series, or at least up there with the best. Kaladin comes in a close second, his payoff being marred by mixed messaging and having some of its thunder (no pun intended) taken away by one of the interlude chapters spoiling what would happen to him. Some of the other characters get good endings too, but this is where I have to point out my big problem with this book. Just like the Wheel of Time started doing around book 5, this series is beginning to more aggressively focus on characters who don't clearly tie in with the main plot. There are a few occasions where Sanderson shoehorns full storylines into a single chapter without any previous indication that said story matters (Dabbid deserves better dangit). You might argue that it's always been this way; book 1 started off with nothing but POV shifts for about five chapters straight. If you are the type of reader who likes that, enjoy. I for one stopped reading WoT because of gimmicks like this; there are only so many characters you can feel connected to when it only takes three to progress the main plot (in this case, Navani, Kaladin, and Venli), and all the others are largely about how the character thinks other cultures are “strange.” Side note, I wish these characters would stop thinking that. Yes, other people are strange to you. We get it. This is Wheel of Time skirt gate all over again. I'm also surprised that the man who teaches promises, progress, and payoffs manages to fumble the progress section of his book. Without spoiling anything, but also in an effort to save readers from the progress slog, this book opens with some spectacular scenes that promise the Knights Radiant will finally have big roles to play. Not so. We instead follow Venli, a side character of a side character in two of the previous books, on her quest to setup something interesting in the next book. Ironically, the most interesting parts of her story are the side characters she meets, namely a disenfranchised Fused who tows the line between enemy and friend until the very last minute. Know what to expect: Venli will be the subject of most of this book’s flashbacks, and her arc will amount to one literal paragraph of a touching scene. She is emblematic of this book’s shortcomings. I wish I could give this book higher praise. Oathbringer was something special, and I do think that the big moments in this title hit harder than the big moments in that. Spoilers ahead as I name-drop.a few of my favorite scenes: The human caterpillar attack during the invasion: 5 stars. Kaladin starting group therapy: 5 stars. Maya and Adolin fighting together: 5 stars. Maya's courtroom scene. Christ, I cried like a child: 6 stars, #MayaMVP. But big moments and payoffs don't make an interesting book. This thing was 1200+ pages long, and it did not feel earned.","2021-03-10","United States","","true","40","https://www.amazon.com/gp/customer-reviews/RTIH53IFIH7I2"
"B0826NKZHR","4","A bit of a struggle to get through, but still it sets up for so much going forward.","This one took longer to get through and it felt like it was a slog at times, but still it sets up so much in the Cosmere going forward. I’m looking forward to reading Wind and Truth next month.","2024-11-18","United States","","true","41","https://www.amazon.com/gp/customer-reviews/R35MCMKSUBS0RR"
"B0826NKZHR","5","There are some books out...","There are just some books out there that a review can't do justice. Rhythm of War is that particular book. It is a journey of plot and character development on a level I have never seen before. For one, the Stormlight Archive series has always had some of the tightest plot threads of any series I have ever read. Which makes it an overall compelling story. However with Rhythm of War Sanderson went, in my honest opinion, a different route. Yes this book still has a tight plot but where this book shines is that is extremely character driven. The characters were put through unimaginable hardships and journeys of self discovery. I have come to love these characters as if they were a part of my family and the fact that Sanderson decided to hurt my family is unacceptable. Totally joking, they are his characters and he can do what he pleases. There were many times I found myself wanting to jump into this novel and hug my family because they were going through so much. Rhythm of War is the penultimate installment before the big closing of the first arc in the Archive. I for one think Sanderson hit it out of the park. RoW exceeded all my expectations and has truly solidified its place as my favorite book of the year. Yes the year is not over and I will be reading more books. I am telling you now that no book will hit me like RoW did. I was totally going into this book expecting a great Sanderson avalanche ending and was surprised that it was not the case. That is not to say the ending wasn't great because it was everything Part 5 has to be one of the most pristine endings out of all Stormlight books. It just had so much power and raw emotion. Sanderson has laid the foundation of what is going to be one epic, harrowing conclusion to arc one of the Archive. BRAVO Sanderson, BRAVO!","2020-11-23","United States","","true","42","https://www.amazon.com/gp/customer-reviews/R119VEM13YGZWW"
"B0826NKZHR","4","Meaty and awesome!","I really enjoyed this book. This book feels like a middle book, but I need to clarify a few things. Middle books can either build the world and tension to a story so that the anticipation for the last book is palpable or a middle book can feel like a slog that you have to tread through to get to what you want. This book is the first of the two. I thought the character development and progression was amazing. You have three main groups that you follow throughout. One group deals with issues in Shadesmar, one group deals with issues at Urithiru, and the final group deals with the war front. Oathbringer suffered at its Shadesmar section. This book improves that this go around. The sequence in Shadesmar is engaging and moves at a better pace. Standout characters for me were Raboniel, Kaladin, and Navani. The arc with Navani and Raboniel had me burning through the pages of this behemoth of a book. This book I would say is definitely Cosmere heavy. There are a lot of nods and Easter eggs. They range from rewarding fans of Sanderson’s work to pretty significant tie ins. You should really be reading more than just the Stormlight archive to get everything by this point. Sanderson’s writing has only improved with time. You are going to be in for the ride or a lifetime. You go through the full spectrum of human emotion in this book. It has everything you want in a great fantasy epic. It did not disappoint. The only negative for me is that I didn’t connect with some of the characters as much as previous entries. Particularly this books flashback character/s. Shallan isn’t one of my favorites, but I came to understand and appreciate her a lot more from seeing her flashback sequence in Words of Radiance. That is what a good flashback sequence can do. It’s makes you understand or appreciate characters who weren’t your favorite to begin with. This book I didn’t feel that for Venli and Eshonai.","2020-12-04","United States","","true","43","https://www.amazon.com/gp/customer-reviews/R1BZ2B2USYO8MN"
"B0826NKZHR","5","wonderful","The path to recovery is not easy. How… honest. I’m sad that I can only ever read a book for the first time, once.","2025-02-14","United States","","true","44","https://www.amazon.com/gp/customer-reviews/R1Z4D10U7F0R6S"
"B0826NKZHR","5","Still my favorite series!","Reading it for a second time before my preorder of book 5 comes in. Hard to review without spoilers, so I'll just say - now that the fundamentals of the series seem to be well established, the progression of the story is particularly well paced and rewarding. Sanderson really has a knack for keeping a reader pushing through chapters to discover what happens next in each character's story and development.","2024-12-01","United States","","true","45","https://www.amazon.com/gp/customer-reviews/R101YCUZ34TU9M"
"B0826NKZHR","4","Classic epic Sanderson twists, but be prepared to slog through sometimes....","I love this series of all the Sanderson series the best (Skyward is probably my second favorite) and reread the first three books last year so I was ready for this when it came out. It has AMAZING epic moments in it that I love Sanderson for, but there is so much inner turmoil, mental anxiety, etc. that it really weighs the book down in a bad way. It's not just once in awhile, it's constant. I had to put it down for a bit, read some other stuff, and then gear up to finish it, which I never did with the first three book. Spoiler alert, there's a scene where Kaladin sits down in an ""AA"" type meeting with a cup of tea to talk out his feelings. I laughed at this because it seemed so out of place in this kind of book. I don't understand the long meandering chapters that are all about the character's mental health. It just takes up way too much space and I found myself skimming through a lot of the sections. It's not bad to have this in a book but it was the same thing over and over and it gets really tiring. This felt like a bridge book--good to read to get to the next book but not something to cherish like some of his other works. I'm sure I'll reread it someday as I wait another year (or two or three!) for the next installment. I give it 4 stars because I love Sanderson and he is a genius and he works soooooo hard on his writing so I know he put so much effort and heart into this work but it isn't as awe-inspiring to me as the first three books. Those are pure gold and this is a silver with a bit of dross on it.","2021-04-24","United States","","true","46","https://www.amazon.com/gp/customer-reviews/R3PO88AU6BH3O8"
"B0826NKZHR","5","Brilliant","This book totally captured my attention.It was so well written absolutely brilliant and so many plots and counterparts.We'd into a rope of incredible storytelling i am impressed with Mr. Sanderson's brilliant ability to write such incredible stories","2025-01-13","United States","","true","47","https://www.amazon.com/gp/customer-reviews/R2LAE6LGWM5XFU"
"B0826NKZHR","3","Very angsty","I didn't know what to expect but I was really looking forward to this book since this is one of the best series out right now but all I got out of this is frustration. It almost reads like a self help book about how every character feels sorry for themselves. I can understand since I served 5 years in the USMC and I have my dark days too but the characters go on large monologues that turn into tangents with hardly any action. It hard to take some of the angst to heart because at the end of the day most are good looking people with phenomenal skills. I understand that being good looking or being good at something doesn't stop depression or other mental illnesses but as a person who really suffers from depression and doesn't go a day without thinking of the people I have seen die it is aggravating to read. It comes off as preachy and I assumed we were moving forward with the Radiants. I assumed they were going to finally become stronger but they actually deteriorate with their loathing. They haven't become stronger, they have become weaker. I was extremely disappointed with Kaladin's role in this book. In a lot of ways I can relate to him but the thing I liked most about him was that he was the man I always inspired to be while I was in the military. I know Sanderson wanted to make him realistic but all it did was make my depression worse. Kaladin has his moments but they hardly outshine the rest. Kaladin was at his worst in this book and I have lost most of my inspiration and faith in him. This leads me to Kaladin's father-Lirin. He's a typical anti war persona and at times I can find people like that admirable but he just comes off as a bootlicker with no standards willing to bow to anyone as long as there is no fighting. Then again he is the father who let his sons get stomped on and sent to war without much bickering, so I honestly shouldn't expect much from him. I wouldn't be surprised if Lirin would not make a fuss if his wife was taken by some noble. Shallan is interesting and I like her but her tangents went on far too long in this book. I'm actually shocked none of the beta readers took a step back to address some of the useless monologues she had and tried to cut it down. Adolin was the most interesting character in this book and I could go on about it but I don't want to spoil anything. I'm on the fence about continuing this series. What a shame","2020-11-25","United States","","true","48","https://www.amazon.com/gp/customer-reviews/R1Z7V11LEBM36G"
"B0826NKZHR","5","Phenomenal","Absolutely amazing book. Started out slow but built and built and built. Just a masterful piece of work. Would give it higher than 5 stars if I could","2025-01-22","United States","","true","49","https://www.amazon.com/gp/customer-reviews/R2A1WUN9RYFESR"
"B0826NKZHR","5","Fantastic piece of work","I haven't been this enraptured by a book in so long. Couldn't put it down after I started the 1st page. Truly wonderful","2025-01-31","United States","","true","50","https://www.amazon.com/gp/customer-reviews/R8YWA6JYP14AM"
"B0826NKZHR","5","great part 4","Loves this book had to get to the end! Brandon Sanderson does not disappoint in the stormlight archive! I cannot wait to get to book 5","2025-01-25","United States","","true","51","https://www.amazon.com/gp/customer-reviews/RMT8TE27HS4D0"
"B0826NKZHR","4","A Step Down from the Rest of the Series","This doorstopper oozes the DNA of the rest of the series. Illustrations litter the book, familiar characters return, flashbacks that follow a singular character populate the different parts, and quotations kick off each chapter. Yet, at times it seems that there was a rush to complete the book and some refinement was lost. The first couple hundred pages are a setup for the rest of the book and drag at times. Little action occurs as the characters spend time brooding and another portion is spent catching the reader up with what happened in the year since Oathbringer ended. The final one hundred pages almost match this by setting up cliffhangers for the next book to resolve. The nine hundred pages in between do ignite a certain satisfaction. Roshar rushes to life again and the characters are faced with dilemmas. The reader is also given an opportunity to reflect on the virtues of both sides of the war. Yet, the world doesn't seem to be expanded as much as in previous books. The interludes, for example, focus much more on the characters that are already being followed albeit from a slightly different point of view, rather than entirely different parts of the world. The book also has some logic holes. Much of the story occurs within Urithiru. Yet, the people who rule the tower never seem to be able to do simple things such as follow suspected moles. The decisions at the end that lead to the climax also beg some questions as to whether those decisions would really be made. With all that said, for Sanderson and Roshar fans, the book is worth the large investment of time. Although not as fulfilling, it reads easily and continues one of the great modern epics.","2020-12-20","United States","","true","52","https://www.amazon.com/gp/customer-reviews/REGITQHL7D1II"
"B0826NKZHR","5","Good!","This book is MASSIVE. I have the first three books in a boxed set and those are pretty small. I didn’t care to check the measurements bc they aren’t a big deal to me. Just a heads up! The book comes with a fold out, color map!! Pretty neat! And some art in the first and couple last pages. Highly recommend!","2024-11-10","United States","","true","53","https://www.amazon.com/gp/customer-reviews/R1GK1KH18GLIWM"
"B0826NKZHR","5","Epic is too small a word","This latest novel in The Stormlight Archive is breathtaking. There are classic moments of pure inspiration and epic wonder. But there are also layers that are revealed to characters you never thought you needed to know. I love how Brandon Sanderson is able to build and maintain a story with such a massive scope without sacrificing the excellent quality that has come to define this series more than any of his other works.","2024-10-14","United States","","true","54","https://www.amazon.com/gp/customer-reviews/R3I935514E5PVK"
"B0826NKZHR","3","To Wordy","Story is to wordy. Lots of needless filler. I hope he stops trying to stretch this story out and wrap it up. It will be better that way in opinion. Found myself skipping whole paragraphs at a time.","2025-03-12","United States","","true","55","https://www.amazon.com/gp/customer-reviews/R1L2ZFNS5U5ZIO"
"B0826NKZHR","5","Amazing, as expected!","Not much else to say… it’s a great book! I think it may be the best in the Stormlight Archive though I haven’t read Wind and Truth yet of course. These books are looooong but so worth it!","2024-12-13","United States","","true","56","https://www.amazon.com/gp/customer-reviews/R1I3OM277PLHEA"
"B0826NKZHR","4","Great story on mental health","This book does a great job with its focus on PTSR, anxiety and depression. I loved seeing it handle these hard topics with such strong character. The book drags a bit whenever there is deep explanation of the science of the world though. Those sections were a slog and my eyes glazed over many times reading about fabrial science. All in all though, a very good story. Can't wait for Wind and Truth","2024-07-18","United States","","true","57","https://www.amazon.com/gp/customer-reviews/R1X7HID46980PL"
"B0826NKZHR","5","Slower paced with an insane ending","Brandon tends to slow his pace often in the previous books and then throw together some action at certain points throughout the narrative. This book falls out from this pattern on several occasions. It runs a bit slow, trying to go deeper into all of the protagonists development, and it does seem for a long time a little bit of a drag and even tiresome. It can be hard to follow at times, a plot that keeps building up, story seems to choke you as you would expect some events to happen to lift from the characters some of the drama they are forced to go through, but it does not happen until you reach about 90% of the book. If you make it towards the end, you are rewarded with a rush of events, twists and turns that will leave your mind blown. It's true, the book could have been shortened a quite a bit, reducing the amount of intrigue and adding more action but it feels a bit of a set-up for Book 5. I recommend to anyone preparing to read this chapter, to approach it with patience, open mind, because Sanderson appears to be adding some background stories to the characters before plunging into - what I can only expect at this point - an insane, action packed finale. Little Spoiler! And one last thing - At the end of the book a Seon appears. Is this related to Elantris????? Anyway, it keeps me on the toes - ""Like a splinter in my mind"" - especially because it seems to be like the ones in Elantris!","2021-01-06","United States","","true","58","https://www.amazon.com/gp/customer-reviews/RNLEX46LK23Y8"
"B0826NKZHR","5","Nearly the halfway point of the series.","The 4th book. If you've enjoyed the first three, you will enjoy this one. So much resolved, so many things broken and left undone. Book 5 just came out. Time to read more.","2024-12-15","United States","","true","59","https://www.amazon.com/gp/customer-reviews/R3I525WQ2UPA6Y"
"B0826NKZHR","4","Another stellar installment","I will preface my four star review by stating that I pre-ordered this book and received it upon release. I am only now just finishing it. Due to a slow start at the beginning of the book, I felt it difficult to keep my attention, but once I picked it back up again, I was so pleased! I felt there was enough foreshadowing to keep my mind constantly guessing, and many previous items that seemed to lead nowhere, were clearly fleshed out and provided some closure to some long nagging questions. This book was a bit darker than previous installments, but we received some huge revelations, and if you were paying attention closely, you got excited with theories and intrigue well before the end of the book! I will say, I would have liked more Jasnah, Lift and Renarin. There is a lot going on there with those behind the scenes that are making me go crazy with speculation! The flashback chapters definitely played a large role in tying up loose ends of different perspectives throughout the series, and the interludes were definitely interesting to say the least. I love those, because you know at some point you will look back and think, wow, talk about bringing everything together!","2022-02-28","United States","","true","60","https://www.amazon.com/gp/customer-reviews/R3UEBHBSZG1WXO"
"B0826NKZHR","3","Too Long Between Books","I have enjoyed this series very much. The author is a genuine wordsmith a rarity, that is for sure. So why only three stars?Because he takes freakin forever to publish each installment. I was fifty when I started reading this series, I'll be 62 when Ifinish it.The last book took four years to finish. I have no idea what has happened in previous books, because I don't have the memory of an elephant! How many people died before the series ended? If he starts a new series today, I won't be around to finish it, which really galls me. Robert Jordon was slow, but Sanderson puts a whole new meaning to the word. Still a good series though, just don't start reading it until it has been finished","2024-11-15","United States","","true","61","https://www.amazon.com/gp/customer-reviews/R1ZZ4DNC0B20A3"
